[ppo seed=0] training 500000 steps on cuda ...
[ppo ] step  247808/500000 | vs random 0.96 vs negamax 0.81 (p1 0.92/p2 0.70) | ploss -0.023 vloss 0.438 ent 0.57 | mix r/n/s 0.26/0.48/0.26 lr 1.7e-04 | 86 st/s
[ppo ] step  249856/500000 | vs random 0.98 vs negamax 0.80 (p1 0.86/p2 0.74) | ploss -0.021 vloss 0.412 ent 0.54 | mix r/n/s 0.26/0.48/0.26 lr 1.7e-04 | 86 st/s
[ppo ] step  251904/500000 | vs random 0.98 vs negamax 0.78 (p1 0.78/p2 0.78) | ploss -0.018 vloss 0.324 ent 0.53 | mix r/n/s 0.26/0.48/0.26 lr 1.6e-04 | 86 st/s
[ppo ] step  253952/500000 | vs random 0.99 vs negamax 0.78 (p1 0.84/p2 0.72) | ploss -0.018 vloss 0.348 ent 0.56 | mix r/n/s 0.26/0.48/0.26 lr 1.6e-04 | 86 st/s
[ppo ] step  256000/500000 | vs random 0.98 vs negamax 0.84 (p1 0.94/p2 0.74) | ploss -0.021 vloss 0.417 ent 0.56 | mix r/n/s 0.26/0.48/0.27 lr 1.6e-04 | 86 st/s
[ppo ] step  258048/500000 | vs random 0.99 vs negamax 0.83 (p1 0.92/p2 0.74) | ploss -0.024 vloss 0.370 ent 0.59 | mix r/n/s 0.25/0.48/0.27 lr 1.6e-04 | 86 st/s
[ppo ] step  260096/500000 | vs random 1.00 vs negamax 0.84 (p1 0.86/p2 0.82) | ploss -0.017 vloss 0.351 ent 0.54 | mix r/n/s 0.25/0.48/0.27 lr 1.6e-04 | 86 st/s
[ppo ] step  262144/500000 | vs random 0.97 vs negamax 0.78 (p1 0.84/p2 0.72) | ploss -0.016 vloss 0.362 ent 0.55 | mix r/n/s 0.25/0.48/0.27 lr 1.5e-04 | 86 st/s
[ppo ] step  264192/500000 | vs random 0.98 vs negamax 0.77 (p1 0.82/p2 0.72) | ploss -0.022 vloss 0.363 ent 0.54 | mix r/n/s 0.25/0.48/0.27 lr 1.5e-04 | 86 st/s
[ppo ] step  266240/500000 | vs random 0.99 vs negamax 0.83 (p1 0.96/p2 0.70) | ploss -0.023 vloss 0.486 ent 0.57 | mix r/n/s 0.25/0.48/0.27 lr 1.5e-04 | 86 st/s
[ppo ] step  268288/500000 | vs random 0.99 vs negamax 0.74 (p1 0.82/p2 0.66) | ploss -0.020 vloss 0.480 ent 0.54 | mix r/n/s 0.24/0.48/0.28 lr 1.5e-04 | 87 st/s
[ppo ] step  270336/500000 | vs random 0.98 vs negamax 0.80 (p1 0.86/p2 0.74) | ploss -0.020 vloss 0.376 ent 0.55 | mix r/n/s 0.24/0.48/0.28 lr 1.5e-04 | 87 st/s
[ppo ] step  272384/500000 | vs random 0.96 vs negamax 0.79 (p1 0.88/p2 0.70) | ploss -0.021 vloss 0.308 ent 0.55 | mix r/n/s 0.24/0.48/0.28 lr 1.5e-04 | 87 st/s
[ppo ] step  274432/500000 | vs random 0.98 vs negamax 0.82 (p1 0.88/p2 0.76) | ploss -0.021 vloss 0.358 ent 0.55 | mix r/n/s 0.24/0.48/0.28 lr 1.4e-04 | 87 st/s
[ppo ] step  276480/500000 | vs random 0.98 vs negamax 0.80 (p1 0.88/p2 0.72) | ploss -0.021 vloss 0.296 ent 0.50 | mix r/n/s 0.24/0.48/0.28 lr 1.4e-04 | 87 st/s
[ppo ] step  278528/500000 | vs random 0.98 vs negamax 0.89 (p1 0.94/p2 0.84) | ploss -0.015 vloss 0.514 ent 0.53 | mix r/n/s 0.24/0.48/0.29 lr 1.4e-04 | 87 st/s
[ppo ] step  280576/500000 | vs random 0.97 vs negamax 0.83 (p1 0.92/p2 0.74) | ploss -0.022 vloss 0.361 ent 0.53 | mix r/n/s 0.23/0.48/0.29 lr 1.4e-04 | 87 st/s
[ppo ] step  282624/500000 | vs random 0.98 vs negamax 0.83 (p1 0.88/p2 0.78) | ploss -0.019 vloss 0.435 ent 0.55 | mix r/n/s 0.23/0.48/0.29 lr 1.4e-04 | 87 st/s
[ppo ] step  284672/500000 | vs random 0.98 vs negamax 0.84 (p1 0.88/p2 0.80) | ploss -0.018 vloss 0.305 ent 0.53 | mix r/n/s 0.23/0.48/0.29 lr 1.4e-04 | 87 st/s
[ppo ] step  286720/500000 | vs random 0.98 vs negamax 0.88 (p1 0.98/p2 0.78) | ploss -0.025 vloss 0.400 ent 0.54 | mix r/n/s 0.23/0.48/0.29 lr 1.3e-04 | 87 st/s
[ppo ] step  288768/500000 | vs random 0.97 vs negamax 0.87 (p1 0.92/p2 0.82) | ploss -0.023 vloss 0.372 ent 0.54 | mix r/n/s 0.23/0.48/0.29 lr 1.3e-04 | 87 st/s
[ppo ] step  290816/500000 | vs random 0.98 vs negamax 0.86 (p1 0.92/p2 0.80) | ploss -0.023 vloss 0.397 ent 0.50 | mix r/n/s 0.23/0.48/0.30 lr 1.3e-04 | 87 st/s
[ppo ] step  292864/500000 | vs random 1.00 vs negamax 0.81 (p1 0.92/p2 0.70) | ploss -0.022 vloss 0.356 ent 0.52 | mix r/n/s 0.22/0.48/0.30 lr 1.3e-04 | 87 st/s
[ppo ] step  294912/500000 | vs random 0.97 vs negamax 0.83 (p1 0.96/p2 0.70) | ploss -0.022 vloss 0.287 ent 0.53 | mix r/n/s 0.22/0.48/0.30 lr 1.3e-04 | 86 st/s
[ppo ] step  296960/500000 | vs random 0.98 vs negamax 0.87 (p1 0.94/p2 0.80) | ploss -0.022 vloss 0.428 ent 0.51 | mix r/n/s 0.22/0.48/0.30 lr 1.3e-04 | 86 st/s
[ppo ] step  299008/500000 | vs random 0.99 vs negamax 0.89 (p1 0.90/p2 0.88) | ploss -0.024 vloss 0.361 ent 0.49 | mix r/n/s 0.22/0.48/0.30 lr 1.2e-04 | 86 st/s
[ppo ] step  301056/500000 | vs random 0.97 vs negamax 0.87 (p1 0.96/p2 0.78) | ploss -0.023 vloss 0.319 ent 0.51 | mix r/n/s 0.22/0.48/0.31 lr 1.2e-04 | 86 st/s
[ppo ] step  303104/500000 | vs random 0.99 vs negamax 0.77 (p1 0.90/p2 0.64) | ploss -0.021 vloss 0.354 ent 0.48 | mix r/n/s 0.21/0.48/0.31 lr 1.2e-04 | 85 st/s
[ppo ] step  305152/500000 | vs random 0.99 vs negamax 0.87 (p1 0.88/p2 0.86) | ploss -0.023 vloss 0.351 ent 0.46 | mix r/n/s 0.21/0.48/0.31 lr 1.2e-04 | 85 st/s
[ppo ] step  307200/500000 | vs random 0.98 vs negamax 0.87 (p1 0.96/p2 0.78) | ploss -0.020 vloss 0.390 ent 0.48 | mix r/n/s 0.21/0.48/0.31 lr 1.2e-04 | 85 st/s
[ppo ] step  309248/500000 | vs random 0.99 vs negamax 0.84 (p1 0.86/p2 0.82) | ploss -0.024 vloss 0.399 ent 0.47 | mix r/n/s 0.21/0.48/0.31 lr 1.2e-04 | 85 st/s
[ppo ] step  311296/500000 | vs random 0.99 vs negamax 0.81 (p1 0.94/p2 0.68) | ploss -0.019 vloss 0.382 ent 0.46 | mix r/n/s 0.21/0.48/0.31 lr 1.1e-04 | 85 st/s
[ppo ] step  313344/500000 | vs random 1.00 vs negamax 0.86 (p1 0.98/p2 0.74) | ploss -0.021 vloss 0.362 ent 0.48 | mix r/n/s 0.21/0.48/0.32 lr 1.1e-04 | 84 st/s
[ppo ] step  315392/500000 | vs random 0.98 vs negamax 0.83 (p1 0.86/p2 0.80) | ploss -0.022 vloss 0.286 ent 0.47 | mix r/n/s 0.20/0.48/0.32 lr 1.1e-04 | 84 st/s
[ppo ] step  317440/500000 | vs random 1.00 vs negamax 0.86 (p1 0.92/p2 0.80) | ploss -0.016 vloss 0.362 ent 0.44 | mix r/n/s 0.20/0.48/0.32 lr 1.1e-04 | 84 st/s
[ppo ] step  319488/500000 | vs random 0.98 vs negamax 0.83 (p1 0.94/p2 0.72) | ploss -0.020 vloss 0.301 ent 0.45 | mix r/n/s 0.20/0.48/0.32 lr 1.1e-04 | 84 st/s
[ppo ] step  321536/500000 | vs random 1.00 vs negamax 0.83 (p1 0.90/p2 0.76) | ploss -0.024 vloss 0.351 ent 0.43 | mix r/n/s 0.20/0.48/0.32 lr 1.1e-04 | 83 st/s
[ppo ] step  323584/500000 | vs random 0.96 vs negamax 0.85 (p1 0.98/p2 0.72) | ploss -0.023 vloss 0.381 ent 0.46 | mix r/n/s 0.20/0.48/0.32 lr 1.0e-04 | 83 st/s
[ppo ] step  325632/500000 | vs random 1.00 vs negamax 0.90 (p1 0.94/p2 0.86) | ploss -0.019 vloss 0.368 ent 0.44 | mix r/n/s 0.20/0.48/0.33 lr 1.0e-04 | 83 st/s
[ppo ] step  327680/500000 | vs random 0.99 vs negamax 0.82 (p1 0.86/p2 0.78) | ploss -0.019 vloss 0.375 ent 0.45 | mix r/n/s 0.19/0.48/0.33 lr 1.0e-04 | 83 st/s
[ppo ] step  329728/500000 | vs random 0.98 vs negamax 0.86 (p1 0.94/p2 0.78) | ploss -0.020 vloss 0.353 ent 0.45 | mix r/n/s 0.19/0.48/0.33 lr 1.0e-04 | 83 st/s
[ppo ] step  331776/500000 | vs random 0.99 vs negamax 0.83 (p1 0.90/p2 0.76) | ploss -0.018 vloss 0.346 ent 0.44 | mix r/n/s 0.19/0.48/0.33 lr 9.9e-05 | 83 st/s
[ppo ] step  333824/500000 | vs random 1.00 vs negamax 0.82 (p1 0.86/p2 0.78) | ploss -0.016 vloss 0.329 ent 0.46 | mix r/n/s 0.19/0.48/0.33 lr 9.7e-05 | 82 st/s
[ppo ] step  335872/500000 | vs random 0.96 vs negamax 0.90 (p1 0.96/p2 0.84) | ploss -0.023 vloss 0.357 ent 0.47 | mix r/n/s 0.19/0.48/0.34 lr 9.6e-05 | 82 st/s
[ppo ] step  337920/500000 | vs random 0.99 vs negamax 0.89 (p1 0.90/p2 0.88) | ploss -0.023 vloss 0.264 ent 0.42 | mix r/n/s 0.18/0.48/0.34 lr 9.4e-05 | 82 st/s
[ppo ] step  339968/500000 | vs random 0.99 vs negamax 0.86 (p1 0.90/p2 0.82) | ploss -0.022 vloss 0.354 ent 0.45 | mix r/n/s 0.18/0.48/0.34 lr 9.3e-05 | 82 st/s
[ppo ] step  342016/500000 | vs random 0.99 vs negamax 0.88 (p1 0.94/p2 0.82) | ploss -0.023 vloss 0.430 ent 0.40 | mix r/n/s 0.18/0.48/0.34 lr 9.1e-05 | 82 st/s
[ppo ] step  344064/500000 | vs random 0.98 vs negamax 0.83 (p1 0.88/p2 0.78) | ploss -0.023 vloss 0.318 ent 0.43 | mix r/n/s 0.18/0.48/0.34 lr 9.0e-05 | 82 st/s
[ppo ] step  346112/500000 | vs random 1.00 vs negamax 0.79 (p1 0.86/p2 0.72) | ploss -0.020 vloss 0.431 ent 0.41 | mix r/n/s 0.18/0.48/0.34 lr 8.8e-05 | 81 st/s
[ppo ] step  348160/500000 | vs random 0.98 vs negamax 0.83 (p1 0.86/p2 0.80) | ploss -0.018 vloss 0.386 ent 0.42 | mix r/n/s 0.18/0.48/0.35 lr 8.7e-05 | 81 st/s
[ppo ] step  350208/500000 | vs random 0.99 vs negamax 0.86 (p1 0.90/p2 0.82) | ploss -0.018 vloss 0.330 ent 0.39 | mix r/n/s 0.17/0.48/0.35 lr 8.6e-05 | 81 st/s
[ppo ] step  352256/500000 | vs random 0.99 vs negamax 0.85 (p1 0.90/p2 0.80) | ploss -0.016 vloss 0.315 ent 0.40 | mix r/n/s 0.17/0.48/0.35 lr 8.4e-05 | 81 st/s
[ppo ] step  354304/500000 | vs random 0.98 vs negamax 0.86 (p1 0.90/p2 0.82) | ploss -0.019 vloss 0.302 ent 0.42 | mix r/n/s 0.17/0.48/0.35 lr 8.3e-05 | 81 st/s
[ppo ] step  356352/500000 | vs random 1.00 vs negamax 0.84 (p1 0.94/p2 0.74) | ploss -0.021 vloss 0.324 ent 0.43 | mix r/n/s 0.17/0.48/0.35 lr 8.1e-05 | 81 st/s
[ppo ] step  358400/500000 | vs random 1.00 vs negamax 0.86 (p1 0.98/p2 0.74) | ploss -0.016 vloss 0.263 ent 0.43 | mix r/n/s 0.17/0.48/0.36 lr 8.0e-05 | 81 st/s
[ppo ] step  360448/500000 | vs random 0.99 vs negamax 0.91 (p1 0.96/p2 0.86) | ploss -0.023 vloss 0.280 ent 0.40 | mix r/n/s 0.16/0.48/0.36 lr 7.9e-05 | 81 st/s
[ppo ] step  362496/500000 | vs random 1.00 vs negamax 0.86 (p1 0.98/p2 0.74) | ploss -0.018 vloss 0.276 ent 0.41 | mix r/n/s 0.16/0.48/0.36 lr 7.7e-05 | 80 st/s
[ppo ] step  364544/500000 | vs random 0.99 vs negamax 0.86 (p1 0.90/p2 0.82) | ploss -0.019 vloss 0.370 ent 0.41 | mix r/n/s 0.16/0.48/0.36 lr 7.6e-05 | 80 st/s
[ppo ] step  366592/500000 | vs random 0.97 vs negamax 0.85 (p1 0.94/p2 0.76) | ploss -0.020 vloss 0.325 ent 0.40 | mix r/n/s 0.16/0.48/0.36 lr 7.5e-05 | 80 st/s
[ppo ] step  368640/500000 | vs random 1.00 vs negamax 0.86 (p1 0.92/p2 0.80) | ploss -0.022 vloss 0.409 ent 0.38 | mix r/n/s 0.16/0.48/0.36 lr 7.3e-05 | 80 st/s
[ppo ] step  370688/500000 | vs random 0.98 vs negamax 0.87 (p1 0.96/p2 0.78) | ploss -0.018 vloss 0.262 ent 0.38 | mix r/n/s 0.16/0.48/0.37 lr 7.2e-05 | 80 st/s
[ppo ] step  372736/500000 | vs random 0.99 vs negamax 0.88 (p1 0.92/p2 0.84) | ploss -0.020 vloss 0.286 ent 0.39 | mix r/n/s 0.15/0.48/0.37 lr 7.1e-05 | 80 st/s
[ppo ] step  374784/500000 | vs random 0.98 vs negamax 0.88 (p1 0.94/p2 0.82) | ploss -0.019 vloss 0.420 ent 0.40 | mix r/n/s 0.15/0.48/0.37 lr 7.0e-05 | 80 st/s
[ppo ] step  376832/500000 | vs random 0.97 vs negamax 0.86 (p1 0.90/p2 0.82) | ploss -0.018 vloss 0.420 ent 0.40 | mix r/n/s 0.15/0.48/0.37 lr 6.8e-05 | 80 st/s
[ppo ] step  378880/500000 | vs random 1.00 vs negamax 0.91 (p1 0.90/p2 0.92) | ploss -0.018 vloss 0.283 ent 0.40 | mix r/n/s 0.15/0.48/0.37 lr 6.7e-05 | 80 st/s
[ppo ] step  380928/500000 | vs random 1.00 vs negamax 0.89 (p1 0.90/p2 0.88) | ploss -0.019 vloss 0.348 ent 0.41 | mix r/n/s 0.15/0.48/0.37 lr 6.6e-05 | 80 st/s
[ppo ] step  382976/500000 | vs random 0.97 vs negamax 0.92 (p1 0.92/p2 0.92) | ploss -0.021 vloss 0.338 ent 0.38 | mix r/n/s 0.15/0.48/0.38 lr 6.5e-05 | 81 st/s
[ppo ] step  385024/500000 | vs random 1.00 vs negamax 0.92 (p1 0.96/p2 0.88) | ploss -0.018 vloss 0.375 ent 0.40 | mix r/n/s 0.14/0.48/0.38 lr 6.4e-05 | 81 st/s
[ppo ] step  387072/500000 | vs random 0.98 vs negamax 0.86 (p1 0.94/p2 0.78) | ploss -0.019 vloss 0.412 ent 0.40 | mix r/n/s 0.14/0.48/0.38 lr 6.3e-05 | 81 st/s
[ppo ] step  389120/500000 | vs random 0.99 vs negamax 0.84 (p1 0.90/p2 0.78) | ploss -0.017 vloss 0.354 ent 0.41 | mix r/n/s 0.14/0.48/0.38 lr 6.1e-05 | 81 st/s
[ppo ] step  391168/500000 | vs random 0.99 vs negamax 0.92 (p1 0.94/p2 0.90) | ploss -0.019 vloss 0.365 ent 0.38 | mix r/n/s 0.14/0.48/0.38 lr 6.0e-05 | 81 st/s
[ppo ] step  393216/500000 | vs random 0.96 vs negamax 0.87 (p1 0.90/p2 0.84) | ploss -0.021 vloss 0.306 ent 0.39 | mix r/n/s 0.14/0.48/0.39 lr 5.9e-05 | 81 st/s
[ppo ] step  395264/500000 | vs random 0.98 vs negamax 0.88 (p1 0.94/p2 0.82) | ploss -0.020 vloss 0.452 ent 0.39 | mix r/n/s 0.13/0.48/0.39 lr 5.8e-05 | 82 st/s
[ppo ] step  397312/500000 | vs random 1.00 vs negamax 0.84 (p1 0.90/p2 0.78) | ploss -0.021 vloss 0.383 ent 0.40 | mix r/n/s 0.13/0.48/0.39 lr 5.7e-05 | 82 st/s
[ppo ] step  399360/500000 | vs random 0.98 vs negamax 0.93 (p1 0.98/p2 0.88) | ploss -0.016 vloss 0.331 ent 0.36 | mix r/n/s 0.13/0.48/0.39 lr 5.6e-05 | 82 st/s
[ppo ] step  401408/500000 | vs random 0.98 vs negamax 0.89 (p1 0.94/p2 0.84) | ploss -0.020 vloss 0.382 ent 0.35 | mix r/n/s 0.13/0.48/0.39 lr 5.5e-05 | 82 st/s
[ppo ] step  403456/500000 | vs random 0.97 vs negamax 0.89 (p1 0.94/p2 0.84) | ploss -0.020 vloss 0.275 ent 0.33 | mix r/n/s 0.13/0.48/0.39 lr 5.4e-05 | 82 st/s
[ppo ] step  405504/500000 | vs random 0.98 vs negamax 0.90 (p1 0.94/p2 0.86) | ploss -0.017 vloss 0.403 ent 0.35 | mix r/n/s 0.13/0.48/0.40 lr 5.3e-05 | 82 st/s
[ppo ] step  407552/500000 | vs random 0.97 vs negamax 0.87 (p1 0.92/p2 0.82) | ploss -0.015 vloss 0.323 ent 0.34 | mix r/n/s 0.12/0.48/0.40 lr 5.2e-05 | 83 st/s
[ppo ] step  409600/500000 | vs random 0.99 vs negamax 0.81 (p1 0.88/p2 0.74) | ploss -0.017 vloss 0.323 ent 0.33 | mix r/n/s 0.12/0.48/0.40 lr 5.1e-05 | 83 st/s
[ppo ] step  411648/500000 | vs random 0.99 vs negamax 0.86 (p1 0.92/p2 0.80) | ploss -0.015 vloss 0.233 ent 0.32 | mix r/n/s 0.12/0.48/0.40 lr 5.0e-05 | 83 st/s
[ppo ] step  413696/500000 | vs random 0.97 vs negamax 0.89 (p1 0.90/p2 0.88) | ploss -0.017 vloss 0.316 ent 0.32 | mix r/n/s 0.12/0.48/0.40 lr 4.9e-05 | 83 st/s
[ppo ] step  415744/500000 | vs random 0.97 vs negamax 0.90 (p1 0.92/p2 0.88) | ploss -0.019 vloss 0.330 ent 0.33 | mix r/n/s 0.12/0.48/0.40 lr 4.8e-05 | 83 st/s
[ppo ] step  417792/500000 | vs random 0.98 vs negamax 0.92 (p1 0.92/p2 0.92) | ploss -0.014 vloss 0.323 ent 0.31 | mix r/n/s 0.11/0.48/0.41 lr 4.8e-05 | 83 st/s
[ppo ] step  419840/500000 | vs random 0.95 vs negamax 0.85 (p1 0.94/p2 0.76) | ploss -0.020 vloss 0.289 ent 0.34 | mix r/n/s 0.11/0.48/0.41 lr 4.7e-05 | 84 st/s
[ppo ] step  421888/500000 | vs random 0.99 vs negamax 0.89 (p1 0.92/p2 0.86) | ploss -0.020 vloss 0.358 ent 0.32 | mix r/n/s 0.11/0.48/0.41 lr 4.6e-05 | 84 st/s
[ppo ] step  423936/500000 | vs random 0.99 vs negamax 0.92 (p1 0.94/p2 0.90) | ploss -0.018 vloss 0.326 ent 0.29 | mix r/n/s 0.11/0.48/0.41 lr 4.5e-05 | 84 st/s
[ppo ] step  425984/500000 | vs random 1.00 vs negamax 0.85 (p1 0.92/p2 0.78) | ploss -0.017 vloss 0.354 ent 0.32 | mix r/n/s 0.11/0.48/0.41 lr 4.4e-05 | 84 st/s
[ppo ] step  428032/500000 | vs random 0.99 vs negamax 0.88 (p1 0.96/p2 0.80) | ploss -0.015 vloss 0.273 ent 0.31 | mix r/n/s 0.11/0.48/0.42 lr 4.4e-05 | 84 st/s
[ppo ] step  430080/500000 | vs random 0.99 vs negamax 0.86 (p1 0.86/p2 0.86) | ploss -0.017 vloss 0.298 ent 0.32 | mix r/n/s 0.10/0.48/0.42 lr 4.3e-05 | 84 st/s
[ppo ] step  432128/500000 | vs random 1.00 vs negamax 0.90 (p1 0.90/p2 0.90) | ploss -0.015 vloss 0.293 ent 0.33 | mix r/n/s 0.10/0.48/0.42 lr 4.2e-05 | 85 st/s
[ppo ] step  434176/500000 | vs random 1.00 vs negamax 0.92 (p1 0.96/p2 0.88) | ploss -0.017 vloss 0.281 ent 0.32 | mix r/n/s 0.10/0.48/0.42 lr 4.1e-05 | 85 st/s
[ppo ] step  436224/500000 | vs random 0.99 vs negamax 0.90 (p1 0.96/p2 0.84) | ploss -0.018 vloss 0.302 ent 0.32 | mix r/n/s 0.10/0.48/0.42 lr 4.1e-05 | 85 st/s
[ppo ] step  438272/500000 | vs random 0.97 vs negamax 0.91 (p1 0.96/p2 0.86) | ploss -0.017 vloss 0.333 ent 0.33 | mix r/n/s 0.10/0.48/0.42 lr 4.0e-05 | 85 st/s
[ppo ] step  440320/500000 | vs random 0.99 vs negamax 0.90 (p1 0.92/p2 0.88) | ploss -0.016 vloss 0.286 ent 0.30 | mix r/n/s 0.10/0.48/0.43 lr 3.9e-05 | 85 st/s
[ppo ] step  442368/500000 | vs random 0.99 vs negamax 0.88 (p1 0.98/p2 0.78) | ploss -0.016 vloss 0.299 ent 0.31 | mix r/n/s 0.09/0.48/0.43 lr 3.9e-05 | 85 st/s
[ppo ] step  444416/500000 | vs random 0.98 vs negamax 0.92 (p1 0.98/p2 0.86) | ploss -0.013 vloss 0.269 ent 0.32 | mix r/n/s 0.09/0.48/0.43 lr 3.8e-05 | 86 st/s
[ppo ] step  446464/500000 | vs random 0.98 vs negamax 0.88 (p1 0.92/p2 0.84) | ploss -0.017 vloss 0.301 ent 0.31 | mix r/n/s 0.09/0.48/0.43 lr 3.8e-05 | 86 st/s
[ppo ] step  448512/500000 | vs random 1.00 vs negamax 0.88 (p1 0.90/p2 0.86) | ploss -0.016 vloss 0.530 ent 0.31 | mix r/n/s 0.09/0.48/0.43 lr 3.7e-05 | 86 st/s
[ppo ] step  450560/500000 | vs random 0.98 vs negamax 0.92 (p1 0.96/p2 0.88) | ploss -0.015 vloss 0.259 ent 0.33 | mix r/n/s 0.09/0.48/0.44 lr 3.6e-05 | 86 st/s
[ppo ] step  452608/500000 | vs random 0.99 vs negamax 0.92 (p1 0.98/p2 0.86) | ploss -0.017 vloss 0.246 ent 0.31 | mix r/n/s 0.08/0.48/0.44 lr 3.6e-05 | 86 st/s
[ppo ] step  454656/500000 | vs random 1.00 vs negamax 0.93 (p1 0.92/p2 0.94) | ploss -0.015 vloss 0.314 ent 0.30 | mix r/n/s 0.08/0.48/0.44 lr 3.5e-05 | 86 st/s
[ppo ] step  456704/500000 | vs random 0.99 vs negamax 0.86 (p1 0.90/p2 0.82) | ploss -0.017 vloss 0.266 ent 0.29 | mix r/n/s 0.08/0.48/0.44 lr 3.5e-05 | 86 st/s
[ppo ] step  458752/500000 | vs random 0.99 vs negamax 0.89 (p1 0.94/p2 0.84) | ploss -0.014 vloss 0.336 ent 0.29 | mix r/n/s 0.08/0.48/0.44 lr 3.5e-05 | 87 st/s
[ppo ] step  460800/500000 | vs random 0.98 vs negamax 0.89 (p1 0.94/p2 0.84) | ploss -0.015 vloss 0.368 ent 0.31 | mix r/n/s 0.08/0.48/0.44 lr 3.4e-05 | 87 st/s
[ppo ] step  462848/500000 | vs random 0.99 vs negamax 0.91 (p1 0.98/p2 0.84) | ploss -0.016 vloss 0.278 ent 0.32 | mix r/n/s 0.08/0.48/0.45 lr 3.4e-05 | 87 st/s
[ppo ] step  464896/500000 | vs random 0.97 vs negamax 0.93 (p1 0.98/p2 0.88) | ploss -0.014 vloss 0.391 ent 0.29 | mix r/n/s 0.07/0.48/0.45 lr 3.3e-05 | 87 st/s
[ppo ] step  466944/500000 | vs random 0.98 vs negamax 0.89 (p1 0.96/p2 0.82) | ploss -0.016 vloss 0.320 ent 0.29 | mix r/n/s 0.07/0.48/0.45 lr 3.3e-05 | 87 st/s
[ppo ] step  468992/500000 | vs random 0.99 vs negamax 0.93 (p1 0.98/p2 0.88) | ploss -0.014 vloss 0.241 ent 0.31 | mix r/n/s 0.07/0.48/0.45 lr 3.3e-05 | 87 st/s
[ppo ] step  471040/500000 | vs random 0.96 vs negamax 0.92 (p1 0.96/p2 0.88) | ploss -0.016 vloss 0.267 ent 0.29 | mix r/n/s 0.07/0.48/0.45 lr 3.2e-05 | 87 st/s
[ppo ] step  473088/500000 | vs random 0.99 vs negamax 0.93 (p1 0.96/p2 0.90) | ploss -0.013 vloss 0.290 ent 0.29 | mix r/n/s 0.07/0.48/0.45 lr 3.2e-05 | 88 st/s
[ppo ] step  475136/500000 | vs random 0.99 vs negamax 0.94 (p1 0.96/p2 0.92) | ploss -0.015 vloss 0.347 ent 0.30 | mix r/n/s 0.07/0.48/0.46 lr 3.2e-05 | 88 st/s
[ppo ] step  477184/500000 | vs random 0.99 vs negamax 0.96 (p1 0.96/p2 0.96) | ploss -0.017 vloss 0.313 ent 0.29 | mix r/n/s 0.06/0.48/0.46 lr 3.1e-05 | 88 st/s
[ppo ] step  479232/500000 | vs random 1.00 vs negamax 0.91 (p1 0.96/p2 0.86) | ploss -0.014 vloss 0.333 ent 0.29 | mix r/n/s 0.06/0.48/0.46 lr 3.1e-05 | 88 st/s
[ppo ] step  481280/500000 | vs random 1.00 vs negamax 0.92 (p1 0.94/p2 0.90) | ploss -0.015 vloss 0.303 ent 0.32 | mix r/n/s 0.06/0.48/0.46 lr 3.1e-05 | 88 st/s
[ppo ] step  483328/500000 | vs random 0.99 vs negamax 0.94 (p1 0.94/p2 0.94) | ploss -0.017 vloss 0.256 ent 0.28 | mix r/n/s 0.06/0.48/0.46 lr 3.1e-05 | 88 st/s
[ppo ] step  485376/500000 | vs random 0.98 vs negamax 0.91 (p1 0.96/p2 0.86) | ploss -0.013 vloss 0.298 ent 0.30 | mix r/n/s 0.06/0.48/0.47 lr 3.1e-05 | 88 st/s
[ppo ] step  487424/500000 | vs random 1.00 vs negamax 0.91 (p1 0.94/p2 0.88) | ploss -0.014 vloss 0.287 ent 0.29 | mix r/n/s 0.05/0.48/0.47 lr 3.0e-05 | 89 st/s
[ppo ] step  489472/500000 | vs random 0.98 vs negamax 0.94 (p1 1.00/p2 0.88) | ploss -0.012 vloss 0.179 ent 0.28 | mix r/n/s 0.05/0.48/0.47 lr 3.0e-05 | 89 st/s
[ppo ] step  491520/500000 | vs random 0.98 vs negamax 0.90 (p1 0.98/p2 0.82) | ploss -0.013 vloss 0.392 ent 0.29 | mix r/n/s 0.05/0.48/0.47 lr 3.0e-05 | 89 st/s
[ppo ] step  493568/500000 | vs random 1.00 vs negamax 0.94 (p1 0.94/p2 0.94) | ploss -0.012 vloss 0.276 ent 0.27 | mix r/n/s 0.05/0.48/0.47 lr 3.0e-05 | 89 st/s
[ppo ] step  495616/500000 | vs random 0.99 vs negamax 0.90 (p1 0.94/p2 0.86) | ploss -0.015 vloss 0.285 ent 0.26 | mix r/n/s 0.05/0.48/0.47 lr 3.0e-05 | 89 st/s
[ppo ] step  497664/500000 | vs random 1.00 vs negamax 0.91 (p1 0.96/p2 0.86) | ploss -0.013 vloss 0.276 ent 0.27 | mix r/n/s 0.05/0.48/0.48 lr 3.0e-05 | 89 st/s
[ppo ] step  499712/500000 | vs random 0.97 vs negamax 0.89 (p1 0.98/p2 0.80) | ploss -0.016 vloss 0.245 ent 0.28 | mix r/n/s 0.04/0.48/0.48 lr 3.0e-05 | 89 st/s
[ppo ] step  501760/500000 | vs random 0.99 vs negamax 0.92 (p1 0.96/p2 0.88) | ploss -0.016 vloss 0.338 ent 0.29 | mix r/n/s 0.04/0.48/0.48 lr 3.0e-05 | 90 st/s
[ppo seed=0] done in 5604s | final {'step': 501760, 'ploss': -0.0164, 'vloss': 0.338, 'entropy': 0.287}
